"p","a","b","x"
-1.17,0,-0.1,-0.08494618856799037
-1.17,-2,0.1,0.07538859282492968
-1.17,2,0.1,0.10251340420437752
-1.17,0,0.1,0.08494618856799037
-1.17,-2,0,0
-1.17,2,0,0
-1.17,0,0,0
-1.1600000000000001,-2,-0.1,-0.10382894591143643
-1.1600000000000001,2,-0.1,-0.07589806501361429
-1.1600000000000001,0,-0.1,-0.08566495606110397
-1.1600000000000001,-2,0.1,0.07589806501361429
-1.1600000000000001,2,0.1,0.10382894591143643
-1.1600000000000001,0,0.1,0.08566495606110397
-1.1600000000000001,-2,0,0
-1.1600000000000001,2,0,0
-1.1600000000000001,0,0,0
-1.15,-2,-0.1,-0.10518665753778203
-1.15,2,-0.1,-0.07641366892320756
-1.15,0,-0.1,-0.08639575864007296
-1.15,-2,0.1,0.07641366892320756
-1.15,2,0.1,0.10518665753778203
-1.15,0,0.1,0.08639575864007296
-1.15,-2,0,0
-1.15,2,0,0
-1.15,0,0,0
-1.1400000000000001,-2,-0.1,-0.10658898569637729
-1.1400000000000001,2,-0.1,-0.0769355006688851
-1.1400000000000001,0,-0.1,-0.0871388930850972
-1.1400000000000001,-2,0.1,0.0769355006688851
-1.1400000000000001,2,0.1,0.10658898569637729
-1.1400000000000001,0,0.1,0.0871388930850972
-1.1400000000000001,-2,0,0
-1.1400000000000001,2,0,0
-1.1400000000000001,0,0,0
-1.13,-2,-0.1,-0.10803859591453509
-1.13,2,-0.1,-0.07746365799582011
-1.13,0,-0.1,-0.08789466566311338
-1.13,-2,0.1,0.07746365799582011
-1.13,2,0.1,0.10803859591453509
-1.13,0,0.1,0.08789466566311338
-1.13,-2,0,0
-1.13,2,0,0
-1.13,0,0,0
-1.12,-2,-0.1,-0.1095384000179293
-1.12,2,-0.1,-0.07799824030105273
-1.12,0,-0.1,-0.08866339249110783
-1.12,-2,0.1,0.07799824030105273
-1.12,2,0.1,0.1095384000179293
-1.12,0,0.1,0.08866339249110783
-1.12,-2,0,0
-1.12,2,0,0
-1.12,0,0,0
-1.1099999999999999,-2,-0.1,-0.11109158801051264
-1.1099999999999999,2,-0.1,-0.07853934865514514
-1.1099999999999999,0,-0.1,-0.08944539991505418
-1.1099999999999999,-2,0.1,0.07853934865514514
-1.1099999999999999,2,0.1,0.11109158801051264
-1.1099999999999999,0,0.1,0.08944539991505418
-1.1099999999999999,-2,0,0
-1.1099999999999999,2,0,0
-1.1099999999999999,0,0,0
-1.1,-2,-0.1,-0.9999999999999997
-1.1,-2,-0.1,-0.8872983346207424
-1.1,-2,-0.1,-0.1127016653792583
-1.1,2,-0.1,-0.07908708582358007
-1.1,0,-0.1,-0.09024102490517372
-1.1,-2,0.1,0.07908708582358007
-1.1,2,0.1,0.1127016653792583
-1.1,2,0.1,0.8872983346207424
-1.1,2,0.1,0.9999999999999997
-1.1,0,0.1,0.09024102490517372
-1.1,-2,0,0
-1.1,2,0,0
-1.1,0,0,0
-1.0899999999999999,-2,-0.1,-1.063485603803945
-1.0899999999999999,-2,-0.1,-0.8221418992088045
-1.0899999999999999,-2,-0.1,-0.11437249698725047
-1.0899999999999999,2,-0.1,-0.07964155628785982
-1.0899999999999999,0,-0.1,-0.091050615468245
-1.0899999999999999,-2,0.1,0.07964155628785982
-1.0899999999999999,2,0.1,0.11437249698725047
-1.0899999999999999,2,0.1,0.8221418992088045
-1.0899999999999999,2,0.1,1.063485603803945
-1.0899999999999999,0,0.1,0.091050615468245
-1.0899999999999999,-2,0,0
-1.0899999999999999,2,0,0
-1.0899999999999999,0,0,0
-1.08,-2,-0.1,-1.1031832099101866
-1.08,-2,-0.1,-0.7807084310656378
-1.08,-2,-0.1,-0.11610835902417536
-1.08,2,-0.1,-0.08020286626625836
-1.08,0,-0.1,-0.0918745310777162
-1.08,-2,0.1,0.08020286626625836
-1.08,2,0.1,0.11610835902417536
-1.08,2,0.1,0.7807084310656378
-1.08,2,0.1,1.1031832099101866
-1.08,0,0.1,0.0918745310777162
-1.08,-2,0,0
-1.08,2,0,0
-1.08,0,0,0
-1.0699999999999998,-2,-0.1,-1.1346565765129206
-1.0699999999999998,-2,-0.1,-0.7474294226020743
-1.0699999999999998,-2,-0.1,-0.11791400088500513
-1.0699999999999998,2,-0.1,-0.08077112373417775
-1.0699999999999998,0,-0.1,-0.09271314312240314
-1.0699999999999998,-2,0.1,0.08077112373417775
-1.0699999999999998,2,0.1,0.11791400088500513
-1.0699999999999998,2,0.1,0.7474294226020743
-1.0699999999999998,2,0.1,1.1346565765129206
-1.0699999999999998,0,0.1,0.09271314312240314
-1.0699999999999998,-2,0,0
-1.0699999999999998,2,0,0
-1.0699999999999998,0,0,0
-1.06,-2,-0.1,-1.1615335285964328
-1.06,-2,-0.1,-0.7186717520222007
-1.06,-2,-0.1,-0.1197947193813666
-1.06,2,-0.1,-0.081346438444056
-1.06,0,-0.1,-0.09356683537458188
-1.06,-2,0.1,0.081346438444056
-1.06,2,0.1,0.1197947193813666
-1.06,2,0.1,0.7186717520222007
-1.06,2,0.1,1.1615335285964328
-1.06,0,0.1,0.09356683537458188
-1.06,-2,0,0
-1.06,2,0,0
-1.06,0,0,0
-1.0499999999999998,-2,-0.1,-1.1853695653510923
-1.0499999999999998,-2,-0.1,-0.6928739862418418
-1.0499999999999998,-2,-0.1,-0.12175644840706568
-1.0499999999999998,2,-0.1,-0.08192892194477155
-1.0499999999999998,0,-0.1,-0.09443600447831542
-1.0499999999999998,-2,0.1,0.08192892194477155
-1.0499999999999998,2,0.1,0.12175644840706568
-1.0499999999999998,2,0.1,0.6928739862418418
-1.0499999999999998,2,0.1,1.1853695653510923
-1.0499999999999998,0,0.1,0.09443600447831542
-1.0499999999999998,-2,0,0
-1.0499999999999998,2,0,0
-1.0499999999999998,0,0,0
-1.04,-2,-0.1,-1.2070021577528556
-1.04,-2,-0.1,-0.6691919740930578
-1.04,-2,-0.1,-0.12380586815408673
-1.04,2,-0.1,-0.0825186876004852
-1.04,0,-0.1,-0.09532106045887773
-1.04,-2,0.1,0.0825186876004852
-1.04,2,0.1,0.12380586815408673
-1.04,2,0.1,0.6691919740930578
-1.04,2,0.1,1.2070021577528556
-1.04,0,0.1,0.09532106045887773
-1.04,-2,0,0
-1.04,2,0,0
-1.04,0,0,0
-1.03,-2,-0.1,-1.2269434871545584
-1.03,-2,-0.1,-0.6471059735270763
-1.03,-2,-0.1,-0.12595053931836547
-1.03,2,-0.1,-0.08311585060885843
-1.03,0,-0.1,-0.09622242725416891
-1.03,-2,0.1,0.08311585060885843
-1.03,2,0.1,0.12595053931836547
-1.03,2,0.1,0.6471059735270763
-1.03,2,0.1,1.2269434871545584
-1.03,0,0.1,0.09622242725416891
-1.03,-2,0,0
-1.03,2,0,0
-1.03,0,0,0
-1.02,-2,-0.1,-1.2455338266469336
-1.02,-2,-0.1,-0.6262671037417096
-1.02,-2,-0.1,-0.12819906961135696
-1.02,2,-0.1,-0.08372052801858232
-1.02,0,-0.1,-0.09714054326903665
-1.02,-2,0.1,0.08372052801858232
-1.02,2,0.1,0.12819906961135696
-1.02,2,0.1,0.6262671037417096
-1.02,2,0.1,1.2455338266469336
-1.02,0,0.1,0.09714054326903665
-1.02,-2,0,0
-1.02,2,0,0
-1.02,0,0,0
-1.01,-2,-0.1,-1.2630128481704648
-1.01,-2,-0.1,-0.606425829272131
-1.01,-2,-0.1,-0.1305613225574042
-1.01,2,-0.1,-0.08433283874614877
-1.01,0,-0.1,-0.0980758619534457
-1.01,-2,0.1,0.08433283874614877
-1.01,2,0.1,0.1305613225574042
-1.01,2,0.1,0.606425829272131
-1.01,2,0.1,1.2630128481704648
-1.01,0,0.1,0.0980758619534457
-1.01,-2,0,0
-1.01,2,0,0
-1.01,0,0,0
-1.,-2,-0.1,-1.2795568898506677
-1.,-2,-0.1,-0.5873944277453095
-1.,-2,-0.1,-0.1330486824040228
-1.,2,-0.1,-0.08495290359179163
-1.,0,-0.1,-0.09902885240545731
-1.,-2,0.1,0.08495290359179163
-1.,2,0.1,0.1330486824040228
-1.,2,0.1,0.5873944277453095
-1.,2,0.1,1.2795568898506677
-1.,0,0.1,0.09902885240545731
-1.,-2,0,-1.
-1.,-2,0,-1.
-1.,-2,0,0
-1.,2,0,0
-1.,2,0,1.
-1.,2,0,1.
-1.,0,0,0
-0.99,-2,-0.1,-1.2953001577083403
-0.99,-2,-0.1,-0.5690254476570207
-0.99,-2,-0.1,-0.13567439463463893
-0.99,2,-0.1,-0.08558084525452188
-0.99,0,-0.1,-0.1
-0.99,-2,0.1,0.08558084525452188
-0.99,2,0.1,0.13567439463463893
-0.99,2,0.1,0.5690254476570207
-0.99,2,0.1,1.2953001577083403
-0.99,0,0.1,0.1
-0.99,-2,0,-1.1
-0.99,-2,0,-0.8999999999999998
-0.99,-2,0,0
-0.99,2,0,0
-0.99,2,0,0.8999999999999998
-0.99,2,0,1.1
-0.99,0,0,0
-0.98,-2,-0.1,-1.3103475929008352
-0.98,-2,-0.1,-0.55119839701342
-0.98,-2,-0.1,-0.13845401008574498
-0.98,2,-0.1,-0.08621678834617694
-0.98,0,-0.1,-0.10098980704442839
-0.98,-2,0.1,0.08621678834617694
-0.98,2,0.1,0.13845401008574498
-0.98,2,0.1,0.55119839701342
-0.98,2,0.1,1.3103475929008352
-0.98,0,0.1,0.10098980704442839
-0.98,-2,0,-1.1414213562373097
-0.98,-2,0,-0.8585786437626906
-0.98,-2,0,0
-0.98,2,0,0
-0.98,2,0,0.8585786437626906
-0.98,2,0,1.1414213562373097
-0.98,0,0,0
-0.97,-2,-0.1,-1.3247830896183923
-0.97,-2,-0.1,-0.5338109366079675
-0.97,-2,-0.1,-0.14140597377364025
-0.97,2,-0.1,-0.08686085940440053
-0.97,0,-0.1,-0.10199879346187876
-0.97,-2,0.1,0.08686085940440053
-0.97,2,0.1,0.14140597377364025
-0.97,2,0.1,0.5338109366079675
-0.97,2,0.1,1.3247830896183923
-0.97,0,0.1,0.10199879346187876
-0.97,-2,0,-1.1732050807568877
-0.97,-2,0,-0.8267949192431121
-0.97,-2,0,0
-0.97,2,0,0
-0.97,2,0,0.8267949192431121
-0.97,2,0,1.1732050807568877
-0.97,0,0,0
-0.96,-2,-0.1,-1.3386749653204744
-0.96,-2,-0.1,-0.5167726144292134
-0.96,-2,-0.1,-0.14455242025031248
-0.96,2,-0.1,-0.08751318690446533
-0.96,0,-0.1,-0.10302749750343598
-0.96,-2,0.1,0.08751318690446533
-0.96,2,0.1,0.14455242025031248
-0.96,2,0.1,0.5167726144292134
-0.96,2,0.1,1.3386749653204744
-0.96,0,0.1,0.10302749750343598
-0.96,-2,0,-1.2000000000000002
-0.96,-2,0,-0.7999999999999999
-0.96,-2,0,0
-0.96,2,0,0
-0.96,2,0,0.7999999999999999
-0.96,2,0,1.2000000000000002
-0.96,0,0,0
-0.95,-2,-0.1,-1.3520797289396147
-0.95,-2,-0.1,-0.4999999999999999
-0.95,-2,-0.1,-0.14792027106038527
-0.95,2,-0.1,-0.08817390126984678
-0.95,0,-0.1,-0.10407647649012754
-0.95,-2,0.1,0.08817390126984678
-0.95,2,0.1,0.14792027106038527
-0.95,2,0.1,0.4999999999999999
-0.95,2,0.1,1.3520797289396147
-0.95,0,0.1,0.10407647649012754
-0.95,-2,0,-1.223606797749979
-0.95,-2,0,-0.776393202250021
-0.95,-2,0,0
-0.95,2,0,0
-0.95,2,0,0.776393202250021
-0.95,2,0,1.223606797749979
-0.95,0,0,0
-0.94,-2,-0.1,-1.365044752662297
-0.94,-2,-0.1,-0.4834124605300214
-0.94,-2,-0.1,-0.15154278680768135
-0.94,2,-0.1,-0.08884313488145178
-0.94,0,-0.1,-0.10514630758575302
-0.94,-2,0.1,0.08884313488145178
-0.94,2,0.1,0.15154278680768135
-0.94,2,0.1,0.4834124605300214
-0.94,2,0.1,1.365044752662297
-0.94,0,0.1,0.10514630758575302
-0.94,-2,0,-1.244948974278318
-0.94,-2,0,-0.7550510257216821
-0.94,-2,0,0
-0.94,2,0,0
-0.94,2,0,0.7550510257216821
-0.94,2,0,1.244948974278318
-0.94,0,0,0
-0.9299999999999999,-2,-0.1,-1.377610213621203
-0.9299999999999999,-2,-0.1,-0.46692796005739146
-0.9299999999999999,-2,-0.1,-0.15546182632140565
-0.9299999999999999,2,-0.1,-0.08952102208540225
-0.9299999999999999,0,-0.1,-0.10623758860154245
-0.9299999999999999,-2,0.1,0.08952102208540225
-0.9299999999999999,2,0.1,0.15546182632140565
-0.9299999999999999,2,0.1,0.46692796005739146
-0.9299999999999999,2,0.1,1.377610213621203
-0.9299999999999999,0,0.1,0.10623758860154245
-0.9299999999999999,-2,0,-1.2645751311064592
-0.9299999999999999,-2,0,-0.7354248688935409
-0.9299999999999999,-2,0,0
-0.9299999999999999,2,0,0
-0.9299999999999999,2,0,0.7354248688935409
-0.9299999999999999,2,0,1.2645751311064592
-0.9299999999999999,0,0,0
-0.9199999999999999,-2,-0.1,-1.3898105354239296
-0.9199999999999999,-2,-0.1,-0.4504582151247412
-0.9199999999999999,-2,-0.1,-0.15973124945132927
-0.9199999999999999,2,-0.1,-0.09020769919926921
-0.9199999999999999,0,-0.1,-0.10735093883361108
-0.9199999999999999,-2,0.1,0.09020769919926921
-0.9199999999999999,2,0.1,0.15973124945132927
-0.9199999999999999,2,0.1,0.4504582151247412
-0.9199999999999999,2,0.1,1.3898105354239296
-0.9199999999999999,0,0.1,0.10735093883361108
-0.9199999999999999,-2,0,-1.2828427124746193
-0.9199999999999999,-2,0,-0.7171572875253809
-0.9199999999999999,-2,0,0
-0.9199999999999999,2,0,0
-0.9199999999999999,2,0,0.7171572875253809
-0.9199999999999999,2,0,1.2828427124746193
-0.9199999999999999,0,0,0
-0.9099999999999999,-2,-0.1,-1.40167547848288
-0.9099999999999999,-2,-0.1,-0.43390226316215985
-0.9099999999999999,-2,-0.1,-0.16442225835496013
-0.9099999999999999,2,-0.1,-0.09090330451664798
-0.9099999999999999,0,-0.1,-0.10848699993414077
-0.9099999999999999,-2,0.1,0.09090330451664798
-0.9099999999999999,2,0.1,0.16442225835496013
-0.9099999999999999,2,0.1,0.43390226316215985
-0.9099999999999999,2,0.1,1.40167547848288
-0.9099999999999999,0,0.1,0.10848699993414077
-0.9099999999999999,-2,0,-1.3
-0.9099999999999999,-2,0,-0.6999999999999998
-0.9099999999999999,-2,0,0
-0.9099999999999999,2,0,0
-0.9099999999999999,2,0,0.6999999999999998
-0.9099999999999999,2,0,1.3
-0.9099999999999999,0,0,0
-0.8999999999999999,-2,-0.1,-1.4132309783614219
-0.8999999999999999,-2,-0.1,-0.4171368025602326
-0.8999999999999999,-2,-0.1,-0.1696322190783454
-0.8999999999999999,2,-0.1,-0.09160797830996162
-0.8999999999999999,2,-0.1,0.9999999999999986
-0.8999999999999999,2,-0.1,1.0916079783099626
-0.8999999999999999,0,-0.1,-0.10964643681716635
-0.8999999999999999,-2,0.1,-1.0916079783099626
-0.8999999999999999,-2,0.1,-0.9999999999999986
-0.8999999999999999,-2,0.1,0.09160797830996162
-0.8999999999999999,2,0.1,0.1696322190783454
-0.8999999999999999,2,0.1,0.4171368025602326
-0.8999999999999999,2,0.1,1.4132309783614219
-0.8999999999999999,0,0.1,0.10964643681716635
-0.8999999999999999,-2,0,-1.316227766016838
-0.8999999999999999,-2,0,-0.6837722339831619
-0.8999999999999999,-2,0,0
-0.8999999999999999,2,0,0
-0.8999999999999999,2,0,0.6837722339831619
-0.8999999999999999,2,0,1.316227766016838
-0.8999999999999999,0,0,0
-0.8899999999999999,-2,-0.1,-1.4244997998398399
-0.8899999999999999,-2,-0.1,-0.3999999999999998
-0.8899999999999999,-2,-0.1,-0.17550020016016027
-0.8899999999999999,2,-0.1,-0.09232186283137472
-0.8899999999999999,2,-0.1,0.939927027217762
-0.8899999999999999,2,-0.1,1.1523948356136127
-0.8899999999999999,0,-0.1,-0.1108299385997773
-0.8899999999999999,-2,0.1,-1.1523948356136127
-0.8899999999999999,-2,0.1,-0.939927027217762
-0.8899999999999999,-2,0.1,0.09232186283137472
-0.8899999999999999,2,0.1,0.17550020016016027
-0.8899999999999999,2,0.1,0.3999999999999998
-0.8899999999999999,2,0.1,1.4244997998398399
-0.8899999999999999,0,0.1,0.1108299385997773
-0.8899999999999999,-2,0,-1.3316624790355402
-0.8899999999999999,-2,0,-0.6683375209644599
-0.8899999999999999,-2,0,0
-0.8899999999999999,2,0,0
-0.8899999999999999,2,0,0.6683375209644599
-0.8899999999999999,2,0,1.3316624790355402
-0.8899999999999999,0,0,0
-0.8799999999999999,-2,-0.1,-1.4355020539051573
-0.8799999999999999,-2,-0.1,-0.382261191454541
-0.8799999999999999,-2,-0.1,-0.18223675464030156
-0.8799999999999999,2,-0.1,-0.09304510231169545
-0.8799999999999999,2,-0.1,0.9034776127967459
-0.8799999999999999,2,-0.1,1.1895674895149497
-0.8799999999999999,0,-0.1,-0.11203821957945757
-0.8799999999999999,-2,0.1,-1.1895674895149497
-0.8799999999999999,-2,0.1,-0.9034776127967459
-0.8799999999999999,-2,0.1,0.09304510231169545
-0.8799999999999999,2,0.1,0.18223675464030156
-0.8799999999999999,2,0.1,0.382261191454541
-0.8799999999999999,2,0.1,1.4355020539051573
-0.8799999999999999,0,0.1,0.11203821957945757
-0.8799999999999999,-2,0,-1.3464101615137758
-0.8799999999999999,-2,0,-0.6535898384862244
-0.8799999999999999,-2,0,0
-0.8799999999999999,2,0,0
-0.8799999999999999,2,0,0.6535898384862244
-0.8799999999999999,2,0,1.3464101615137758
-0.8799999999999999,0,0,0
-0.8699999999999999,-2,-0.1,-1.4462556112135414
-0.8699999999999999,-2,-0.1,-0.36355634224363376
-0.8699999999999999,-2,-0.1,-0.1901880465428248
-0.8699999999999999,2,-0.1,-0.09377784295713892
-0.8699999999999999,2,-0.1,0.8747655814848578
-0.8699999999999999,2,-0.1,1.219012261472281
-0.8699999999999999,0,-0.1,-0.11327202024817781
-0.8699999999999999,-2,0.1,-1.219012261472281
-0.8699999999999999,-2,0.1,-0.8747655814848578
-0.8699999999999999,-2,0.1,0.09377784295713892
-0.8699999999999999,2,0.1,0.1901880465428248
-0.8699999999999999,2,0.1,0.36355634224363376
-0.8699999999999999,2,0.1,1.4462556112135414
-0.8699999999999999,0,0.1,0.11327202024817781
-0.8699999999999999,-2,0,-1.360555127546399
-0.8699999999999999,-2,0,-0.6394448724536009
-0.8699999999999999,-2,0,0
-0.8699999999999999,2,0,0
-0.8699999999999999,2,0,0.6394448724536009
-0.8699999999999999,2,0,1.360555127546399
-0.8699999999999999,0,0,0
-0.8599999999999999,-2,-0.1,-1.4567764362830022
-0.8599999999999999,-2,-0.1,-0.34322356371699747
-0.8599999999999999,-2,-0.1,-0.20000000000000018
-0.8599999999999999,2,-0.1,-0.09452023294382152
-0.8599999999999999,2,-0.1,0.8503357370026259
-0.8599999999999999,2,-0.1,1.2441844959411956
-0.8599999999999999,0,-0.1,-0.11453210834371788
-0.8599999999999999,-2,0.1,-1.2441844959411956
-0.8599999999999999,-2,0.1,-0.8503357370026259
-0.8599999999999999,-2,0.1,0.09452023294382152
-0.8599999999999999,2,0.1,0.20000000000000018
-0.8599999999999999,2,0.1,0.34322356371699747
-0.8599999999999999,2,0.1,1.4567764362830022
-0.8599999999999999,0,0.1,0.11453210834371788
-0.8599999999999999,-2,0,-1.3741657386773944
-0.8599999999999999,-2,0,-0.6258342613226058
-0.8599999999999999,-2,0,0
-0.8599999999999999,2,0,0
-0.8599999999999999,2,0,0.6258342613226058
-0.8599999999999999,2,0,1.3741657386773944
-0.8599999999999999,0,0,0
-0.8499999999999999,-2,-0.1,-1.4670788602309894
-0.8499999999999999,-2,-0.1,-0.3197388358894665
-0.8499999999999999,-2,-0.1,-0.21318230387954426
-0.8499999999999999,2,-0.1,-0.09527242240985018
-0.8499999999999999,2,-0.1,0.8287299487630542
-0.8499999999999999,2,-0.1,1.2665424736467958
-0.8499999999999999,0,-0.1,-0.1158192799385339
-0.8499999999999999,-2,0.1,-1.2665424736467958
-0.8499999999999999,-2,0.1,-0.8287299487630542
-0.8499999999999999,-2,0.1,0.09527242240985018
-0.8499999999999999,2,0.1,0.21318230387954426
-0.8499999999999999,2,0.1,0.3197388358894665
-0.8499999999999999,2,0.1,1.4670788602309894
-0.8499999999999999,0,0.1,0.1158192799385339
-0.8499999999999999,-2,0,-1.3872983346207417
-0.8499999999999999,-2,0,-0.6127016653792581
-0.8499999999999999,-2,0,0
-0.8499999999999999,2,0,0
-0.8499999999999999,2,0,0.6127016653792581
-0.8499999999999999,2,0,1.3872983346207417
-0.8499999999999999,0,0,0
-0.8400000000000001,-2,-0.1,-1.477175805325662
-0.8400000000000001,-2,-0.1,-0.2867011353976293
-0.8400000000000001,-2,-0.1,-0.2361230592767087
-0.8400000000000001,2,-0.1,-0.09603456344486735
-0.8400000000000001,2,-0.1,0.8091690903474562
-0.8400000000000001,2,-0.1,1.2868654730974112
-0.8400000000000001,0,-0.1,-0.11713436056628501
-0.8400000000000001,-2,0.1,-1.2868654730974112
-0.8400000000000001,-2,0.1,-0.8091690903474562
-0.8400000000000001,-2,0.1,0.09603456344486735
-0.8400000000000001,2,0.1,0.2361230592767087
-0.8400000000000001,2,0.1,0.2867011353976293
-0.8400000000000001,2,0.1,1.477175805325662
-0.8400000000000001,0,0.1,0.11713436056628501
-0.8400000000000001,-2,0,-1.4
-0.8400000000000001,-2,0,-0.6000000000000001
-0.8400000000000001,-2,0,0
-0.8400000000000001,2,0,0
-0.8400000000000001,2,0,0.6000000000000001
-0.8400000000000001,2,0,1.4
-0.8400000000000001,0,0,0
-0.8300000000000001,-2,-0.1,-1.4870789713617554
-0.8300000000000001,2,-0.1,-0.09680681007690792
-0.8300000000000001,2,-0.1,0.7911787540713624
-0.8300000000000001,2,-0.1,1.3056280560055455
-0.8300000000000001,0,-0.1,-0.11847820638589689
-0.8300000000000001,-2,0.1,-1.3056280560055455
-0.8300000000000001,-2,0.1,-0.7911787540713624
-0.8300000000000001,-2,0.1,0.09680681007690792
-0.8300000000000001,2,0.1,1.4870789713617554
-0.8300000000000001,0,0.1,0.11847820638589689
-0.8300000000000001,-2,0,-1.412310562561766
-0.8300000000000001,-2,0,-0.587689437438234
-0.8300000000000001,-2,0,0
-0.8300000000000001,2,0,0
-0.8300000000000001,2,0,0.587689437438234
-0.8300000000000001,2,0,1.412310562561766
-0.8300000000000001,0,0,0
-0.8200000000000001,-2,-0.1,-1.4967989915035058
-0.8200000000000001,2,-0.1,-0.09758931825641998
-0.8200000000000001,2,-0.1,0.774444653724045
-0.8200000000000001,2,-0.1,1.323144664532375
-0.8200000000000001,0,-0.1,-0.11985170538275663
-0.8200000000000001,-2,0.1,-1.323144664532375
-0.8200000000000001,-2,0.1,-0.774444653724045
-0.8200000000000001,-2,0.1,0.09758931825641998
-0.8200000000000001,2,0.1,1.4967989915035058
-0.8200000000000001,0,0.1,0.11985170538275663
-0.8200000000000001,-2,0,-1.4242640687119283
-0.8200000000000001,-2,0,-0.5757359312880717
-0.8200000000000001,-2,0,0
-0.8200000000000001,2,0,0
-0.8200000000000001,2,0,0.5757359312880717
-0.8200000000000001,2,0,1.4242640687119283
-0.8200000000000001,0,0,0
-0.81,-2,-0.1,-1.506345563492519
-0.81,2,-0.1,-0.09838224583729792
-0.81,2,-0.1,0.7587458536497054
-0.81,2,-0.1,1.3396363921875927
-0.81,0,-0.1,-0.12125577860630035
-0.81,-2,0.1,-1.3396363921875927
-0.81,-2,0.1,-0.7587458536497054
-0.81,-2,0.1,0.09838224583729792
-0.81,2,0.1,1.506345563492519
-0.81,0,0.1,0.12125577860630035
-0.81,-2,0,-1.4358898943540672
-0.81,-2,0,-0.5641101056459328
-0.81,-2,0,0
-0.81,2,0,0
-0.81,2,0,0.5641101056459328
-0.81,2,0,1.4358898943540672
-0.81,0,0,0
-0.8,-2,-0.1,-1.5157275608178122
-0.8,2,-0.1,-0.0991857525547727
-0.8,2,-0.1,0.7439200326801266
-0.8,2,-0.1,1.355265719874646
-0.8,0,-0.1,-0.12269138144286204
-0.8,-2,0.1,-1.355265719874646
-0.8,-2,0.1,-0.7439200326801266
-0.8,-2,0.1,0.0991857525547727
-0.8,2,0.1,1.5157275608178122
-0.8,0,0.1,0.12269138144286204
-0.8,-2,0,-1.4472135954999579
-0.8,-2,0,-0.5527864045000421
-0.8,-2,0,0
-0.8,2,0,0
-0.8,2,0,0.5527864045000421
-0.8,2,0,1.4472135954999579
-0.8,0,0,0
-0.79,-2,-0.1,-1.5249531274647103
-0.79,2,-0.1,-0.1
-0.79,2,-0.1,0.7298437881283576
-0.79,2,-0.1,1.3701562118716424
-0.79,0,-0.1,-0.12415950492219466
-0.79,-2,0.1,-1.3701562118716424
-0.79,-2,0.1,-0.7298437881283576
-0.79,-2,0.1,0.1
-0.79,2,0.1,1.5249531274647103
-0.79,0,0.1,0.12415950492219466
-0.79,-2,0,-1.458257569495584
-0.79,-2,0,-0.5417424305044161
-0.79,-2,0,0
-0.79,2,0,0
-0.79,2,0,0.5417424305044161
-0.79,2,0,1.458257569495584
-0.79,0,0,0
-0.78,-2,-0.1,-1.5340297591123697
-0.78,2,-0.1,-0.10082515159118463
-0.78,2,-0.1,0.716420712101615
-0.78,2,-0.1,1.3844044394895696
-0.78,0,-0.1,-0.1256611770555417
-0.78,-2,0.1,-1.3844044394895696
-0.78,-2,0.1,-0.716420712101615
-0.78,-2,0.1,0.10082515159118463
-0.78,2,0.1,1.5340297591123697
-0.78,0,0.1,0.1256611770555417
-0.78,-2,0,-1.469041575982343
-0.78,-2,0,-0.5309584240176571
-0.78,-2,0,0
-0.78,2,0,0
-0.78,2,0,0.5309584240176571
-0.78,2,0,1.469041575982343
-0.78,0,0,0
-0.77,-2,-0.1,-1.5429643730753113
-0.77,2,-0.1,-0.10166137254107628
-0.77,2,-0.1,0.7035737907900854
-0.77,2,-0.1,1.3980875817509908
-0.77,0,-0.1,-0.12719746420251793
-0.77,-2,0.1,-1.3980875817509908
-0.77,-2,0.1,-0.7035737907900854
-0.77,-2,0.1,0.10166137254107628
-0.77,2,0.1,1.5429643730753113
-0.77,0,0.1,0.12719746420251793
-0.77,-2,0,-1.479583152331272
-0.77,-2,0,-0.5204168476687281
-0.77,-2,0,0
-0.77,2,0,0
-0.77,2,0,0.5204168476687281
-0.77,2,0,1.479583152331272
-0.77,0,0,0
-0.76,-2,-0.1,-1.5517633688386174
-0.76,2,-0.1,-0.10250882982066936
-0.76,2,-0.1,0.6912403526350835
-0.76,2,-0.1,1.411268477185586
-0.76,0,-0.1,-0.1287694724633467
-0.76,-2,0.1,-1.411268477185586
-0.76,-2,0.1,-0.6912403526350835
-0.76,-2,0.1,0.10250882982066936
-0.76,2,0.1,1.5517633688386174
-0.76,0,0.1,0.1287694724633467
-0.76,-2,0,-1.4898979485566355
-0.76,-2,0,-0.5101020514433643
-0.76,-2,0,0
-0.76,2,0,0
-0.76,2,0,0.5101020514433643
-0.76,2,0,1.4898979485566355
-0.76,0,0,0
-0.75,-2,-0.1,-1.560432680687701
-0.75,2,-0.1,-0.10336769211893729
-0.75,2,-0.1,0.6793685924764786
-0.75,2,-0.1,1.4239990996424585
-0.75,0,-0.1,-0.1303783490921771
-0.75,-2,0.1,-1.4239990996424585
-0.75,-2,0.1,-0.6793685924764786
-0.75,-2,0.1,0.10336769211893729
-0.75,2,0.1,1.560432680687701
-0.75,0,0.1,0.1303783490921771
-0.75,-2,0,-1.5
-0.75,-2,0,-0.5
-0.75,-2,0,0
-0.75,2,0,0
-0.75,2,0,0.5
-0.75,2,0,1.5
-0.75,0,0,0
-0.74,-2,-0.1,-1.5689778236585397
-0.74,2,-0.1,-0.10423812979843038
-0.74,2,-0.1,0.6679151093968494
